Date,Close,Changes,ChangesRatio,Open,High,Low,Volume,Amount,Marcap
2001/02/15,603.63,-0.2,-0.03,611.26,612.26,602.41,"359,764","2,020,480,000,000",
2001/02/16,604.92,1.29,0.21,605.93,611.54,604.27,"319,526","1,853,013,000,000",
2001/02/19,596.67,-8.25,-1.36,595.66,597.76,588.73,"316,678","1,609,531,000,000",
2001/02/20,608.74,12.07,2.02,595.77,609.36,593.17,"498,569","2,722,295,000,000",
2001/02/21,594.53,-14.21,-2.33,605.49,605.49,594.45,"439,149","2,430,723,000,000",
2001/02/22,583.41,-11.12,-1.87,589.3,589.3,571.72,"434,982","2,300,710,000,000",
2001/02/23,583.52,0.11,0.02,579.97,590.49,579.45,"400,765","2,115,209,000,000",
2001/02/26,585.32,1.8,0.31,585.16,588.92,580.59,"448,987","1,803,583,000,000",
2001/02/27,577.57,-7.75,-1.32,590.14,597.12,576.66,"475,761","2,148,639,000,000",
2001/02/28,578.1,0.53,0.09,571.64,581.44,571.04,"351,257","1,582,342,000,000",
2001/03/02,559.44,-18.66,-3.23,574.61,574.61,557.2,"329,687","1,903,049,000,000",
2001/03/05,565.38,5.94,1.06,549.27,565.38,549.27,"309,882","1,568,472,000,000",
2001/03/06,568.15,2.77,0.49,569.14,574.9,564.12,"485,019","2,222,220,000,000",
2001/03/07,568.64,0.49,0.09,574.52,576.94,566.08,"364,059","1,838,749,000,000",
2001/03/08,579.28,10.64,1.87,569.79,579.28,568.09,"349,375","1,510,045,000,000",
2001/03/09,565.76,-13.52,-2.33,572.11,573.67,562.53,"316,003","1,420,750,000,000",
2001/03/12,545.05,-20.71,-3.66,554.36,556.84,545.05,"360,939","1,556,781,000,000",
2001/03/13,527.97,-17.08,-3.13,527.94,533.25,522.65,"358,141","1,629,242,000,000",
2001/03/14,543.28,15.31,2.9,541.42,545.0,539.12,"415,188","1,784,541,000,000",
2001/03/15,541.83,-1.45,-0.27,523.38,542.3,522.74,"385,191","1,671,056,000,000",
2001/03/16,538.67,-3.16,-0.58,541.31,543.81,536.7,"332,616","1,409,229,000,000",
2001/03/19,534.33,-4.34,-0.81,531.84,541.2,528.88,"253,800","1,188,001,000,000",
2001/03/20,531.59,-2.74,-0.51,542.13,542.79,531.39,"279,530","1,229,766,000,000",
2001/03/21,532.59,1.0,0.19,520.71,532.59,520.41,"364,743","1,357,914,000,000",
2001/03/22,527.05,-5.54,-1.04,530.88,532.25,524.25,"402,499","1,591,322,000,000",
2001/03/23,537.97,10.92,2.07,532.01,539.19,531.63,"364,379","1,920,406,000,000",
2001/03/26,545.98,8.01,1.49,544.75,550.26,542.09,"433,276","1,845,347,000,000",
2001/03/27,532.9,-13.08,-2.4,546.27,546.27,532.9,"433,273","1,722,045,000,000",
2001/03/28,528.79,-4.11,-0.77,541.43,541.71,528.79,"402,643","1,508,932,000,000",
2001/03/29,523.8,-4.99,-0.94,522.99,531.85,521.04,"484,168","1,523,302,000,000",
2001/03/30,523.22,-0.58,-0.11,524.63,528.6,516.97,"417,225","1,504,517,000,000",
2001/04/02,515.2,-8.02,-1.53,520.56,522.09,512.4,"231,820","1,105,339,000,000",
2001/04/03,503.26,-11.94,-2.32,505.38,507.67,498.27,"277,552","1,426,037,000,000",
2001/04/04,493.69,-9.57,-1.9,496.03,501.32,493.57,"313,641","1,457,327,000,000",
2001/04/06,506.22,12.53,2.54,518.06,518.2,504.54,"373,587","1,761,027,000,000",
2001/04/09,497.46,-8.76,-1.73,503.07,506.46,497.46,"283,859","944,537,000,000",
2001/04/10,491.21,-6.25,-1.26,500.97,501.65,491.21,"261,935","1,155,592,000,000",
2001/04/11,507.53,16.32,3.32,505.24,508.75,501.63,"354,280","1,678,782,000,000",
2001/04/12,514.21,6.68,1.32,516.73,519.48,511.73,"408,941","1,738,623,000,000",
2001/04/13,516.1,1.89,0.37,518.64,518.65,512.35,"346,891","1,263,054,000,000",
2001/04/16,508.35,-7.75,-1.5,514.55,518.26,508.35,"328,654","917,668,000,000",
2001/04/17,513.97,5.62,1.11,506.92,516.12,505.92,"319,535","1,275,226,000,000",
2001/04/18,540.0,26.03,5.06,523.26,540.0,520.31,"494,864","2,079,623,000,000",
2001/04/19,563.31,23.31,4.32,567.49,581.63,558.97,"561,585","3,545,416,000,000",
2001/04/20,556.29,-7.02,-1.25,567.66,572.08,556.22,"475,641","2,259,268,000,000",
2001/04/23,560.94,4.65,0.84,559.09,566.47,556.52,"420,370","1,826,648,000,000",
2001/04/24,555.64,-5.3,-0.94,552.32,556.48,547.39,"346,704","1,562,500,000,000",
2001/04/25,566.34,10.7,1.93,552.69,566.34,551.15,"376,546","1,827,770,000,000",
2001/04/26,561.62,-4.72,-0.83,569.58,570.99,560.84,"305,803","1,537,384,000,000",
2001/04/27,556.63,-4.99,-0.89,561.06,563.76,553.67,"231,121","1,246,583,000,000",
2001/04/30,577.36,20.73,3.72,565.44,577.52,564.72,"371,500","2,049,155,000,000",
2001/05/02,583.7,6.34,1.1,586.27,587.18,580.39,"594,623","2,357,041,000,000",
2001/05/03,584.4,0.7,0.12,583.22,584.68,576.53,"390,072","1,812,442,000,000",
2001/05/04,585.6,1.2,0.21,575.69,585.6,575.69,"392,471","1,675,848,000,000",
2001/05/07,596.5,10.9,1.86,588.88,599.05,584.79,"471,719","2,111,121,000,000",
2001/05/08,590.91,-5.59,-0.94,594.32,597.95,590.65,"484,399","2,106,870,000,000",
2001/05/09,578.84,-12.07,-2.04,589.06,589.42,578.34,"527,729","2,084,919,000,000",
2001/05/10,581.38,2.54,0.44,579.16,584.33,575.43,"557,127","1,813,703,000,000",
2001/05/11,583.06,1.68,0.29,581.74,584.28,577.91,"546,701","1,638,335,000,000",
2001/05/14,584.08,1.02,0.17,585.13,588.13,580.82,"526,955","1,765,178,000,000",
2001/05/15,581.3,-2.78,-0.48,583.73,585.74,579.08,"557,553","1,947,704,000,000",
2001/05/16,572.4,-8.9,-1.53,578.68,585.67,572.36,"529,252","1,930,949,000,000",
2001/05/17,596.39,23.99,4.19,588.15,596.39,585.59,"565,112","2,157,100,000,000",
2001/05/18,600.54,4.15,0.7,594.56,600.54,591.63,"595,398","2,542,473,000,000",
2001/05/21,618.96,18.42,3.07,606.87,620.89,606.46,"750,100","3,157,372,000,000",
2001/05/22,617.99,-0.97,-0.16,628.82,630.08,617.99,"794,303","3,287,501,000,000",
2001/05/23,622.6,4.61,0.75,620.03,625.8,616.56,"526,291","2,451,807,000,000",
2001/05/24,622.28,-0.32,-0.05,614.22,624.46,612.62,"561,543","2,618,500,000,000",
2001/05/25,624.11,1.83,0.29,626.97,633.16,623.05,"634,245","2,865,476,000,000",
2001/05/28,618.47,-5.64,-0.9,620.2,622.67,618.14,"434,841","1,851,596,000,000",
2001/05/29,632.05,13.58,2.2,616.94,632.09,615.87,"530,442","2,460,526,000,000",
2001/05/30,628.42,-3.63,-0.57,629.45,629.9,620.95,"449,656","2,299,525,000,000",
2001/05/31,612.16,-16.26,-2.59,612.45,617.66,608.8,"384,984","2,294,596,000,000",
2001/06/01,607.07,-5.09,-0.83,615.67,617.09,603.84,"358,791","1,893,259,000,000",
2001/06/04,610.91,3.84,0.63,609.06,613.21,606.72,"341,323","1,591,517,000,000",
2001/06/05,597.66,-13.25,-2.17,612.63,615.0,597.66,"360,314","1,805,865,000,000",
2001/06/07,601.14,3.48,0.58,594.28,601.35,594.28,"328,044","1,722,205,000,000",
2001/06/08,621.78,20.64,3.43,608.48,621.9,608.33,"442,483","2,321,916,000,000",
2001/06/11,608.23,-13.55,-2.18,612.46,615.41,607.2,"340,124","1,711,354,000,000","213,769,808,029,580"
2001/06/12,607.15,-1.08,-0.18,605.36,611.88,603.91,"319,878","1,579,309,000,000","213,407,866,089,170"
2001/06/13,614.05,6.9,1.14,611.79,614.05,607.48,"392,415","1,882,785,000,000","215,722,300,556,140"
2001/06/14,613.75,-0.3,-0.05,612.96,623.37,610.36,"420,521","2,138,122,000,000","215,864,633,350,565"
2001/06/15,618.96,5.21,0.85,609.54,618.96,604.37,"375,830","1,984,248,000,000","217,830,955,673,590"
2001/06/18,608.78,-10.18,-1.64,617.66,619.82,607.93,"474,208","2,043,419,000,000","214,226,686,473,430"
2001/06/19,608.91,0.13,0.02,606.04,615.85,605.8,"436,626","2,106,692,000,000","213,987,251,406,020"
2001/06/20,595.72,-13.19,-2.17,603.29,604.78,593.75,"440,475","2,054,752,000,000","209,331,701,115,360"
2001/06/21,595.53,-0.19,-0.03,597.72,599.76,589.46,"404,197","1,906,898,000,000","209,155,334,272,905"
2001/06/22,599.08,3.55,0.6,597.34,602.7,593.33,"395,237","1,950,713,000,000","210,626,069,645,695"
2001/06/25,598.02,-1.06,-0.18,597.37,602.77,594.04,"309,868","1,550,029,000,000","210,117,646,064,020"
2001/06/26,588.71,-9.31,-1.56,597.81,598.96,586.12,"312,736","1,628,122,000,000","206,969,547,724,150"
2001/06/27,584.76,-3.95,-0.67,587.31,590.74,580.75,"330,389","1,647,179,000,000","207,082,278,297,195"
2001/06/28,583.27,-1.49,-0.25,585.66,591.03,582.91,"268,780","1,448,588,000,000","206,186,028,137,425"
2001/06/29,595.13,11.86,2.03,594.02,595.13,589.18,"225,172","1,398,816,000,000","210,493,941,038,255"
2001/07/02,596.74,1.61,0.27,593.03,598.24,592.9,"201,674","1,185,360,000,000","211,304,919,556,105"
2001/07/03,594.31,-2.43,-0.41,598.67,598.67,593.56,"209,112","1,160,904,000,000","210,494,732,672,370"
2001/07/04,597.25,2.94,0.49,591.01,597.25,586.31,"226,702","1,173,004,000,000","211,642,285,970,550"
2001/07/05,593.61,-3.64,-0.61,598.95,600.51,592.8,"195,565","1,058,543,000,000","210,373,426,894,010"
2001/07/06,578.54,-15.07,-2.54,581.85,585.08,578.13,"215,957","1,143,604,000,000","205,218,134,369,635"
2001/07/09,560.0,-18.54,-3.2,565.34,568.21,555.66,"250,534","1,429,909,000,000","198,738,018,914,895"
2001/07/10,558.6,-1.4,-0.25,563.21,565.51,557.51,"228,985","1,079,791,000,000","197,512,101,358,550"
2001/07/11,553.65,-4.95,-0.89,547.15,558.53,545.76,"208,227","1,137,053,000,000","195,868,457,350,495"
2001/07/12,559.95,6.3,1.14,561.5,566.26,559.95,"302,702","1,459,039,000,000","199,257,405,551,890"
2001/07/13,548.49,-11.46,-2.05,571.16,571.16,546.97,"259,005","1,380,948,000,000","195,323,003,702,460"
2001/07/16,548.93,0.44,0.08,551.43,554.93,545.17,"228,144","961,640,000,000","195,505,729,533,260"
2001/07/18,540.53,-8.4,-1.53,550.94,551.97,539.04,"275,322","1,181,377,000,000","192,911,032,256,960"
2001/07/19,545.74,5.21,0.96,534.13,545.74,534.13,"263,164","1,165,193,000,000","194,762,142,330,415"
2001/07/20,537.71,-8.03,-1.47,540.26,541.95,534.39,"275,156","1,136,977,000,000","191,983,569,456,485"
2001/07/23,524.21,-13.5,-2.51,535.0,538.35,522.38,"265,251","995,617,000,000","186,924,084,562,595"
2001/07/24,526.62,2.41,0.46,518.94,527.37,512.78,"485,590","1,490,722,000,000","188,256,989,900,905"
2001/07/25,526.08,-0.54,-0.1,519.74,528.33,516.64,"371,430","1,173,231,000,000","187,743,489,018,470"
2001/07/26,529.22,3.14,0.6,529.65,531.96,527.22,"313,189","1,095,177,000,000","189,054,365,547,860"
2001/07/27,541.13,11.91,2.25,536.86,542.58,534.94,"395,951","1,322,265,000,000","193,226,577,601,820"
2001/07/30,533.53,-7.6,-1.4,542.08,542.08,532.85,"274,101","939,550,000,000","190,425,946,471,625"
2001/07/31,541.55,8.02,1.5,534.84,541.55,532.55,"202,398","916,393,000,000","193,627,166,475,185"
2001/08/01,562.79,21.24,3.92,546.3,563.67,542.0,"441,170","1,915,759,000,000","201,200,591,952,485"
2001/08/02,567.46,4.67,0.83,565.39,572.03,557.29,"445,704","1,950,386,000,000","203,009,273,173,785"
2001/08/03,568.69,1.23,0.22,572.0,572.0,563.55,"267,803","1,226,627,000,000","203,317,128,167,745"
2001/08/06,569.37,0.68,0.12,564.72,573.56,563.53,"375,432","1,256,285,000,000","203,729,599,209,715"
2001/08/07,567.5,-1.87,-0.33,562.17,568.57,561.29,"366,594","1,350,179,000,000","203,269,285,670,105"
2001/08/08,565.94,-1.56,-0.27,568.07,568.85,561.35,"362,126","1,202,683,000,000","202,575,677,552,140"
2001/08/09,549.67,-16.27,-2.87,554.46,559.17,549.67,"318,622","1,213,865,000,000","196,784,788,752,985"
2001/08/10,555.34,5.67,1.03,556.04,558.27,552.0,"286,536","989,631,000,000","198,789,830,811,540"
2001/08/13,562.0,6.66,1.2,558.48,562.0,552.17,"298,624","1,159,257,000,000","201,289,000,819,675"
2001/08/14,577.15,15.15,2.7,565.2,577.24,564.86,"539,432","2,032,870,000,000","206,916,420,743,670"
2001/08/16,580.95,3.8,0.66,571.19,582.8,569.53,"525,647","2,119,644,000,000","208,310,228,776,490"
2001/08/17,580.99,0.04,0.01,582.93,585.36,577.1,"437,366","1,804,064,000,000","208,123,917,537,765"
2001/08/20,567.09,-13.9,-2.39,568.88,574.16,566.42,"381,821","1,397,102,000,000","203,100,618,848,480"
2001/08/21,568.68,1.59,0.28,571.77,572.86,561.44,"356,394","1,432,652,000,000","203,160,568,792,775"
2001/08/22,574.87,6.19,1.09,560.53,575.3,560.53,"525,816","1,961,556,000,000","206,074,151,395,070"
2001/08/23,570.07,-4.8,-0.83,578.62,580.51,568.82,"482,271","1,655,560,000,000","204,265,471,523,665"
2001/08/24,569.31,-0.76,-0.13,571.97,573.19,563.9,"415,286","1,434,009,000,000","203,865,286,271,080"
2001/08/27,578.74,9.43,1.66,577.46,585.34,574.71,"478,608","1,817,691,000,000","207,466,243,876,335"
2001/08/28,576.51,-2.23,-0.39,577.75,578.62,573.1,"445,220","1,373,603,000,000","206,540,614,581,210"
2001/08/29,565.63,-10.88,-1.89,569.77,570.03,563.28,"469,000","1,494,493,000,000","202,716,258,149,855"
2001/08/30,564.36,-1.27,-0.22,555.98,564.36,554.47,"711,804","1,500,939,000,000","198,650,460,390,810"
2001/08/31,545.11,-19.25,-3.41,552.78,554.48,542.21,"720,385","1,789,164,000,000","191,853,012,066,575"
2001/09/03,541.83,-3.28,-0.6,545.02,547.63,539.17,"415,212","1,096,549,000,000","190,689,917,214,495"
2001/09/04,558.79,16.96,3.13,543.1,558.79,540.33,"499,962","1,342,105,000,000","196,742,206,870,535"
2001/09/05,551.91,-6.88,-1.23,550.43,553.61,547.88,"788,717","1,717,258,000,000","194,305,264,319,785"
2001/09/06,552.59,0.68,0.12,552.41,559.17,551.35,"588,150","1,617,643,000,000","194,423,590,923,895"
2001/09/07,555.08,2.49,0.45,546.79,555.51,544.73,"491,275","1,566,113,000,000","195,141,043,017,195"
2001/09/10,550.73,-4.35,-0.78,547.99,551.26,545.16,"595,823","1,579,261,000,000","196,929,932,231,565"
2001/09/11,540.57,-10.16,-1.84,550.9,553.61,539.72,"612,393","1,640,561,000,000","192,877,835,086,585"
2001/09/12,475.6,-64.97,-12.02,490.14,499.9,474.58,"242,832","1,659,234,000,000","169,923,289,743,055"
2001/09/13,499.25,23.65,4.97,491.61,499.25,484.49,"1,022,943","2,729,721,000,000","178,433,541,912,570"
2001/09/14,482.29,-16.96,-3.4,497.15,497.15,472.98,"1,021,325","2,422,541,000,000","172,347,411,633,530"
2001/09/17,468.76,-13.53,-2.81,475.31,476.42,464.39,"732,185","1,705,933,000,000","167,374,059,310,060"
2001/09/18,484.93,16.17,3.45,481.45,485.12,478.24,"693,027","1,977,300,000,000","173,377,523,324,880"
2001/09/19,486.75,1.82,0.38,484.16,491.99,480.4,"783,894","1,953,437,000,000","173,958,112,046,415"
2001/09/20,480.27,-6.48,-1.33,482.79,482.79,473.5,"627,795","1,788,445,000,000","171,774,881,128,865"
2001/09/21,472.31,-7.96,-1.66,466.57,472.31,463.54,"564,257","1,941,491,000,000","169,204,387,742,445"
2001/09/24,482.19,9.88,2.09,473.75,482.19,471.91,"538,751","1,613,790,000,000","172,685,200,477,320"
2001/09/25,472.13,-10.06,-2.09,491.59,491.68,470.38,"640,133","1,956,485,000,000","169,059,947,452,580"
2001/09/26,472.85,0.72,0.15,473.41,475.8,468.48,"423,398","1,322,559,000,000","169,315,768,826,920"
2001/09/27,472.38,-0.47,-0.1,467.45,472.38,464.42,"453,272","1,322,245,000,000","169,054,352,839,655"
2001/09/28,479.68,7.3,1.55,475.56,483.21,472.71,"426,736","1,526,524,000,000","171,505,302,693,130"
2001/10/04,500.64,20.96,4.37,498.87,501.22,494.76,"547,904","1,961,113,000,000","179,457,000,184,280"
2001/10/05,501.92,1.28,0.26,499.8,502.11,496.66,"781,826","1,909,292,000,000","180,108,881,539,090"
2001/10/08,496.13,-5.79,-1.15,497.44,501.56,493.12,"687,411","1,566,616,000,000","178,013,788,669,250"
2001/10/09,507.61,11.48,2.31,501.02,509.21,501.02,"655,189","1,810,527,000,000","182,252,980,637,905"
2001/10/10,503.46,-4.15,-0.82,503.08,505.41,500.44,"474,785","1,323,348,000,000","180,758,974,215,030"
2001/10/11,517.05,13.59,2.7,514.84,519.56,513.87,"598,511","2,000,090,000,000","185,600,177,654,870"
2001/10/12,516.4,-0.65,-0.13,526.06,526.2,510.93,"628,109","1,875,433,000,000","185,313,896,311,005"
2001/10/15,513.99,-2.41,-0.47,513.55,517.47,511.29,"373,172","1,224,565,000,000","184,566,410,659,185"
2001/10/16,521.91,7.92,1.54,514.43,522.16,514.04,"419,501","1,533,037,000,000","187,763,363,217,165"
2001/10/17,528.29,6.38,1.22,527.81,529.54,522.37,"448,539","1,760,492,000,000","189,942,328,799,055"
2001/10/18,524.21,-4.08,-0.77,522.31,526.49,519.41,"387,713","1,485,584,000,000","188,521,011,986,860"
2001/10/19,528.04,3.83,0.73,522.93,530.08,521.42,"661,534","1,638,193,000,000","189,833,742,339,670"
2001/10/22,528.7,0.66,0.12,532.0,532.12,524.32,"428,961","1,154,211,000,000","190,100,055,548,170"
2001/10/23,530.5,1.8,0.34,533.68,538.29,530.45,"466,384","1,508,233,000,000","190,701,983,076,955"
2001/10/24,541.49,10.99,2.07,532.63,541.96,531.46,"382,281","1,769,393,000,000","194,677,357,648,980"
2001/10/25,542.19,0.7,0.13,542.83,545.12,539.62,"640,981","1,739,740,000,000","194,869,210,467,955"
2001/10/26,543.41,1.22,0.23,545.15,547.25,539.91,"359,667","1,376,693,000,000","195,313,427,201,925"
2001/10/29,547.87,4.46,0.82,548.22,550.93,544.07,"412,829","1,168,714,000,000","186,930,891,818,990"
2001/10/30,533.87,-14.0,-2.56,538.99,539.93,533.2,"359,385","1,105,124,000,000","181,848,729,651,345"
2001/10/31,537.81,3.94,0.74,530.53,537.81,529.75,"592,319","1,265,999,000,000","183,450,750,278,170"
2001/11/01,544.09,6.28,1.17,540.63,546.12,536.2,"461,560","1,268,184,000,000","185,530,575,572,735"
2001/11/02,550.57,6.48,1.19,547.99,554.05,547.51,"855,827","2,786,044,000,000","187,741,017,018,765"
2001/11/05,561.62,11.05,2.01,555.62,561.62,552.89,"417,335","1,323,472,000,000","191,800,494,968,740"
2001/11/06,565.47,3.85,0.69,567.35,569.82,565.47,"493,971","1,818,781,000,000","193,137,135,002,230"
2001/11/07,562.03,-3.44,-0.61,567.03,567.94,560.88,"449,356","1,480,565,000,000","191,861,583,595,065"
2001/11/08,573.04,11.01,1.96,564.82,574.75,564.82,"531,373","1,913,660,000,000","195,970,173,216,995"
2001/11/09,576.75,3.71,0.65,575.1,579.19,569.71,"823,657","2,646,827,000,000","210,063,118,510,090"
2001/11/12,584.48,7.73,1.34,581.71,584.48,575.58,"743,090","2,307,273,000,000","212,855,621,279,725"
2001/11/13,588.83,4.35,0.74,580.87,589.64,577.19,"861,855","2,626,745,000,000","214,417,782,373,475"
2001/11/14,606.68,17.85,3.03,595.0,606.68,592.89,"943,720","3,551,300,000,000","220,845,153,373,785"
2001/11/15,606.44,-0.24,-0.04,602.09,612.32,600.72,"803,718","2,980,255,000,000","220,909,584,582,680"
2001/11/16,610.88,4.44,0.73,605.71,612.53,602.83,"705,217","2,635,272,000,000","222,327,802,077,765"
2001/11/19,626.43,15.55,2.55,610.77,630.02,610.77,"973,073","3,392,366,000,000","228,182,476,087,990"
2001/11/20,616.33,-10.1,-1.61,630.97,636.06,614.19,"918,017","3,428,724,000,000","224,537,982,954,500"
2001/11/21,615.45,-0.88,-0.14,609.88,621.17,609.18,"709,145","2,479,744,000,000","224,095,629,725,200"
2001/11/22,624.56,9.11,1.48,617.82,624.56,609.81,"771,319","2,573,409,000,000","227,486,588,816,085"
2001/11/23,645.18,20.62,3.3,627.45,647.2,627.45,"802,072","3,541,999,000,000","235,530,277,991,795"
2001/11/26,674.56,29.38,4.55,655.08,674.56,654.87,"783,740","4,520,888,000,000","246,451,695,786,180"
2001/11/27,670.1,-4.46,-0.66,674.61,680.91,661.44,"807,314","4,323,831,000,000","244,694,522,457,985"
2001/11/28,632.02,-38.08,-5.68,661.98,665.07,630.76,"717,859","3,372,263,000,000","230,689,655,936,790"
2001/11/29,628.86,-3.16,-0.5,624.18,641.11,616.51,"650,927","3,329,958,000,000","226,996,967,606,675"
2001/11/30,643.89,15.03,2.39,645.63,649.4,640.23,"792,574","3,628,247,000,000","232,375,794,404,120"
2001/12/03,650.66,6.77,1.05,643.61,654.0,631.87,"888,595","3,549,602,000,000","237,453,678,033,075"
2001/12/04,649.9,-0.76,-0.12,648.51,656.33,642.74,"897,584","3,814,328,000,000","237,107,602,768,850"
2001/12/05,688.31,38.41,5.91,663.48,696.06,663.48,"789,588","4,755,358,000,000","250,719,643,485,710"
2001/12/06,686.61,-1.7,-0.25,707.06,715.93,678.81,"869,665","5,769,691,000,000","249,896,439,253,275"
2001/12/07,704.5,17.89,2.61,691.37,708.15,683.62,"670,359","3,909,194,000,000","256,587,097,517,655"
2001/12/10,668.77,-35.73,-5.07,701.36,702.01,665.74,"669,062","3,537,356,000,000","243,696,493,526,510"
2001/12/11,670.08,1.31,0.2,659.76,671.68,655.65,"565,259","2,866,918,000,000","244,140,003,442,840"
2001/12/12,681.43,11.35,1.69,667.01,683.26,658.17,"539,220","2,939,961,000,000","248,174,646,114,580"
2001/12/13,676.59,-4.84,-0.71,682.47,684.31,667.95,"577,063","3,720,494,000,000","246,607,405,418,880"
2001/12/14,665.2,-11.39,-1.68,666.99,676.66,660.76,"498,286","2,858,622,000,000","242,609,559,646,780"
2001/12/17,648.28,-16.92,-2.54,661.29,662.08,645.87,"531,845","2,653,356,000,000","236,561,413,086,700"
2001/12/18,643.76,-4.52,-0.7,655.97,662.59,639.62,"600,156","2,982,204,000,000","234,727,769,490,770"
2001/12/19,647.05,3.29,0.51,652.91,654.63,642.65,"627,555","2,621,794,000,000","235,865,043,171,135"
2001/12/20,664.51,17.46,2.7,649.3,666.48,642.86,"503,988","2,477,936,000,000","242,484,923,655,210"
2001/12/21,644.71,-19.8,-2.98,651.9,653.93,641.7,"355,178","2,170,060,000,000","236,872,757,140,795"
2001/12/24,646.49,1.78,0.28,647.73,655.3,642.26,"390,805","1,791,311,000,000","237,510,515,526,215"
2001/12/26,653.87,7.38,1.14,650.23,655.2,648.84,"568,378","2,345,848,000,000","240,685,761,904,915"
2001/12/27,668.55,14.68,2.25,650.31,672.55,646.3,"541,631","2,612,446,000,000","244,480,131,072,535"
2001/12/28,693.7,25.15,3.76,680.22,695.96,680.22,"514,805","2,706,145,000,000","253,843,395,935,720"
2002/01/02,724.95,31.25,4.5,698.0,725.06,690.36,"618,722","5,213,506,880,730","265,531,940,079,855"
2002/01/03,727.66,2.71,0.37,726.76,735.77,722.35,"752,581","4,030,238,096,555","266,648,582,708,880"
2002/01/04,747.72,20.06,2.76,744.46,750.83,739.14,"630,662","3,927,673,970,160","273,986,220,791,535"
2002/01/07,751.48,3.76,0.5,748.54,757.81,735.55,"753,590","4,525,813,839,930","275,394,642,976,720"
2002/01/08,734.76,-16.72,-2.22,747.21,750.89,734.76,"799,323","4,282,483,357,475","269,353,685,864,600"
2002/01/09,751.61,16.85,2.29,732.38,751.61,729.34,"942,646","4,942,257,957,830","275,636,082,883,780"
2002/01/10,728.23,-23.38,-3.11,747.44,751.83,728.22,"1,057,131","5,784,036,365,420","267,330,838,851,340"
2002/01/11,727.36,-0.87,-0.12,737.31,742.34,718.74,"798,941","4,127,768,883,320","266,860,577,186,225"
2002/01/14,744.03,16.67,2.29,721.43,744.03,720.78,"751,476","3,781,663,279,770","272,622,545,718,450"
2002/01/15,718.64,-25.39,-3.41,732.58,732.58,716.34,"730,825","4,249,567,147,410","263,616,562,760,165"
2002/01/16,710.95,-7.69,-1.07,718.08,723.89,710.95,"548,371","3,165,634,846,485","260,888,242,701,565"
2002/01/17,713.5,2.55,0.36,703.43,715.9,698.3,"714,741","3,776,301,354,850","261,792,070,238,730"
2002/01/18,708.47,-5.03,-0.7,713.35,718.39,705.21,"537,673","3,262,920,043,650","260,146,748,768,850"
2002/01/21,717.35,8.88,1.25,704.73,717.35,701.01,"522,465","2,702,212,048,295","263,604,210,407,305"
2002/01/22,724.36,7.01,0.98,721.65,731.09,717.77,"700,489","3,551,371,253,515","266,123,501,355,610"
2002/01/23,742.62,18.26,2.52,715.79,742.84,714.61,"588,837","3,441,060,262,610","272,679,156,528,570"
2002/01/24,757.71,15.09,2.03,749.6,763.42,748.18,"717,442","4,620,574,957,755","279,536,391,013,005"
2002/01/25,774.68,16.97,2.24,769.51,784.12,766.59,"760,386","5,190,297,468,350","285,856,938,553,455"
2002/01/28,780.24,5.56,0.72,787.65,787.65,773.49,"705,796","4,197,757,918,125","287,944,902,301,220"
2002/01/29,774.03,-6.21,-0.8,780.47,784.46,769.53,"679,201","3,846,725,742,580","285,631,527,679,660"
2002/01/30,749.45,-24.58,-3.18,748.78,759.24,745.77,"778,490","3,728,197,567,240","276,652,205,948,285"
2002/01/31,748.07,-1.38,-0.18,761.12,762.22,742.89,"670,588","3,952,310,825,735","276,436,914,468,005"
2002/02/01,742.42,-5.65,-0.76,757.07,761.85,739.15,"758,400","3,513,708,686,275","274,267,995,304,095"
2002/02/04,730.21,-12.21,-1.64,740.98,747.36,728.58,"554,918","2,592,917,065,535","269,263,718,280,725"
2002/02/05,739.91,9.7,1.33,720.7,739.91,718.86,"553,697","3,064,655,670,360","272,840,159,372,400"
2002/02/06,741.55,1.64,0.22,736.45,745.63,736.45,"585,579","3,096,052,433,420","273,654,640,116,065"
2002/02/07,727.71,-13.84,-1.87,736.62,746.96,724.69,"504,379","2,911,200,895,865","268,561,568,120,250"
2002/02/08,739.66,11.95,1.64,730.82,739.66,722.53,"522,880","2,727,478,268,975","273,018,487,243,940"
2002/02/14,796.18,56.52,7.64,764.15,796.18,762.41,"759,498","4,829,851,848,775","293,967,089,245,360"
2002/02/15,783.59,-12.59,-1.58,781.99,793.67,781.66,"747,938","4,177,709,045,440","289,628,171,337,165"
2002/02/18,790.37,6.78,0.87,783.75,795.37,782.93,"869,361","4,069,947,102,635","292,867,886,094,260"
2002/02/19,782.27,-8.1,-1.02,794.33,797.73,779.95,"677,906","3,756,761,641,130","291,751,899,950,895"
2002/02/20,776.89,-5.38,-0.69,774.01,780.54,769.71,"589,389","3,194,616,985,920","290,277,909,901,965"
2002/02/21,787.62,10.73,1.38,788.63,789.48,772.5,"639,435","3,657,926,461,025","293,969,393,980,940"
2002/02/22,792.0,4.38,0.56,774.78,792.64,773.4,"683,506","3,396,104,484,120","295,457,129,260,875"
2002/02/25,791.48,-0.52,-0.07,796.8,801.97,786.73,"478,975","2,701,630,683,960","295,292,569,482,300"
2002/02/26,801.14,9.66,1.22,806.22,810.43,795.42,"591,105","3,595,844,389,230","299,111,031,560,455"
